date,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,sp500_high_low,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume,nasdaq_high_low,us_rates,CPI,usd_chf,eur_usd,GDP,silver_open,silver_high,silver_low,silver_close,silver_volume,silver_high_low,oil_open,oil_high,oil_low,oil_close,oil_volume,oil_high_low,platinum_open,platinum_high,platinum_low,platinum_close,platinum_volume,platinum_high_low,palladium_open,palladium_high,palladium_low,palladium_close,palladium_volume,palladium_high_low,gold_open,gold_high,gold_low,gold_close,gold_volume
"2023-02-16","408.79","412.91","408.14","408.28","76431469.0","4.770000000000039","304.38","308.43","303.15","303.3","59498630.0","5.28000000000003","","","0.9245","1.0684","","20.63","20.9","20.59","20.73","563571.0","0.3099999999999987","68.82","69.385","68.415","68.45","2369692.0","0.9699999999999988","84.55","86.41","84.25","85.38","78807.0","2.1599999999999966","136.19","142.85","135.51","140.16","112648.0","7.340000000000003","170.34","171.6","169.96","170.75","4540398.0"
"2023-02-17","406.06","407.51","404.05","407.26","89257815.0","3.4599999999999795","301.07","301.93","298.1","301.16","58230729.0","3.829999999999984","","","0.9266","1.0678","","20.45","20.94","20.415","20.89","427973.0","0.5250000000000021","66.36","67.26","66.01","67.02","3851722.0","1.25","84.57","85.5264","84.41","85.12","48293.0","1.1163999999999987","136.49","139.9899","135.6","138.7034","30775.0","4.389900000000012","169.87","171.47","169.52","171.26","4809799.0"
"2023-02-21","403.06","404.16","398.82","399.09","82655924.0","5.340000000000032","297.26","298.73","293.89","294.03","46526708.0","4.840000000000032","","","0.9267","1.0657","","21.0","21.09","20.89","20.96","461627.0","0.1999999999999993","67.5","67.82","66.54","66.69","2432686.0","1.279999999999987","86.0452","87.8399","86.0452","87.44","153753.0","1.794700000000006","140.48","143.73","139.99","140.94","38922.0","3.7399999999999807","171.2","171.5","170.34","170.62","4035933.0"
"2023-02-22","399.52","401.13","397.02","398.54","83742293.0","4.110000000000014","294.62","296.3599","292.56","294.25","51389237.0","3.79989999999998","","","0.9297","1.0623","","20.94","20.94","20.59","20.64","356174.0","0.3500000000000014","66.4","66.67","64.89","64.92","3495572.0","1.7800000000000011","88.57","89.0269","87.48","87.84","58658.0","1.5468999999999935","139.53","141.58","136.6801","137.1197","25177.0","4.899900000000002","170.81","170.96","169.56","169.66","4105675.0"
"2023-02-23","401.56","402.2","396.25","400.66","96242399.0","5.949999999999989","297.97","298.13","292.55","296.82","69294443.0","5.579999999999984","","","0.9343","1.0583","","20.72","20.76","20.42","20.48","337017.0","0.3399999999999998","66.22","66.65","65.7","66.38","2136849.0","0.9500000000000028","88.49","88.8505","87.09","87.83","90860.0","1.7604999999999933","135.25","135.5931","132.501","133.98","45824.0","3.092099999999988","169.84","170.125","169.08","169.57","5073479.0"
"2023-02-24","395.42","397.25","393.64","396.38","108194413.0","3.6100000000000136","291.76","292.97","290.05","291.85","74331958.0","2.920000000000016","","","0.94","1.0545","","20.13","20.21","19.905","19.92","739657.0","0.3049999999999997","65.56","67.15","65.11","67.1","2593435.0","2.0400000000000063","85.23","85.4299","84.15","84.34","135807.0","1.2798999999999978","129.0","131.22","127.15","130.59","179543.0","4.069999999999993","168.42","168.84","168.19","168.35","6496496.0"
"2023-02-27","399.87","401.29","396.75","397.73","80444736.0","4.5400000000000205","295.07","296.49","293.34","293.94","48995009.0","3.150000000000034","","","0.9375","1.0596","","19.94","19.9741","19.735","19.77","348165.0","0.2391000000000005","66.63","66.7599","65.73","66.25","3024804.0","1.0298999999999978","87.63","87.7399","86.65","86.98","72514.0","1.0899","135.7","135.75","131.96","132.13","39494.0","3.789999999999992","168.88","169.23","168.55","169.01","4509151.0"
"2023-02-28","397.23","399.28","396.15","396.26","96438567.0","3.1299999999999955","293.3","296.124","292.96","293.56","48243141.0","3.164000000000044","","","0.9376","1.0602","","19.82","20.16","19.75","20.08","453433.0","0.4100000000000001","67.8","67.93","67.16","67.21","1886369.0","0.7700000000000102","87.41","88.94","87.05","88.17","84883.0","1.8900000000000008","130.09","132.2299","129.47","131.2","24035.0","2.759899999999988","168.781","170.25","168.59","169.78","6761585.0"
"2023-03-01","395.41","396.69","393.38","394.74","99706823.0","3.3100000000000023","293.26","293.93","290.2","291.2","58286972.0","3.730000000000018","4.65","301.744","0.9387","1.0674","","20.14","20.3299","20.085","20.13","319256.0","0.2448999999999976","67.14","68.12","66.73","68.07","2577618.0","1.3900000000000006","88.83","89.8","88.14","88.63","170688.0","1.6599999999999966","132.1","134.435","132.05","133.05","12734.0","2.384999999999991","170.95","171.49","170.47","170.76","6590468.0"
"2023-03-02","392.68","398.69","392.33","397.81","85404726.0","6.360000000000014","288.66","294.43","288.37","293.61","53738557.0","6.060000000000002","","","0.942","1.0595","","19.9","20.1","19.868","20.07","220930.0","0.2320000000000028","68.44","68.762","67.89","68.3","1628091.0","0.8719999999999999","88.28","89.24","88.135","89.09","79077.0","1.1049999999999898","131.95","134.6235","131.95","133.51","17940.0","2.6735000000000184","170.52","170.975","170.36","170.66","3952266.0"
"2023-03-03","399.71","404.45","399.03","404.19","90119952.0","5.420000000000016","295.39","299.92","294.87","299.68","60511540.0","5.050000000000011","","","0.9381","1.0616","","20.16","20.42","20.0","20.41","336465.0","0.4200000000000017","67.19","69.91","67.14","69.86","5179280.0","2.769999999999996","89.72","90.9031","89.1003","90.34","138763.0","1.8027999999999904","133.87","135.655","132.7816","134.99","20895.0","2.873400000000004","171.45","172.595","170.98","172.49","6894466.0"
"2023-03-06","405.05","407.45","404.01","404.47","72795946.0","3.4399999999999977","300.94","304.0","299.82","300.02","56736294.0","4.180000000000007","","","0.9308","1.0694","","20.3","20.34","20.139","20.17","266961.0","0.2010000000000005","69.29","70.521","69.05","70.49","3977842.0","1.4710000000000036","89.83","90.39","89.51","90.19","55065.0","0.8799999999999955","132.36","134.5924","130.59","133.38","34662.0","4.002399999999994","172.32","172.37","171.54","171.62","4264124.0"
"2023-03-07","404.42","404.67","397.625","398.27","108310596.0","7.045000000000016","300.07","301.01","295.72","296.34","65955756.0","5.289999999999964","","","0.9413","1.0573","","19.83","19.83","19.22","19.26","661284.0","0.6099999999999994","70.14","70.215","67.56","67.85","5071165.0","2.655000000000001","88.46","88.46","86.1001","86.16","98947.0","2.359899999999996","131.19","132.2799","127.41","128.55","42435.0","4.869900000000001","170.42","170.47","168.52","168.62","8713268.0"
"2023-03-08","398.39","399.71","396.59","398.92","74746632.0","3.1200000000000045","296.77","298.43","294.88","297.82","50876265.0","3.550000000000012","","","0.9395","1.0549","","19.26","19.41","19.2","19.22","447619.0","0.2100000000000008","67.13","67.85","66.78","67.1","3018060.0","1.0699999999999932","86.73","87.88","86.7","86.77","30677.0","1.1799999999999926","130.0","130.93","126.3706","127.51","26500.0","4.559400000000011","168.61","169.59","168.52","168.54","5718595.0"
"2023-03-09","399.74","401.48","390.53","391.56","111945322.0","10.950000000000044","298.33","300.98","291.8299","292.66","71456691.0","9.150100000000007","","","0.9363","1.0577","","19.32","19.48","19.2","19.26","250638.0","0.2800000000000011","67.9","68.39","66.17","66.24","2436627.0","2.219999999999999","87.838","88.58","87.08","87.59","39779.0","1.5","126.64","130.27","125.59","128.63","28774.0","4.680000000000007","169.751","170.65","169.71","170.2","5582980.0"
"2023-03-10","390.99","393.16","384.32","385.91","189252996.0","8.840000000000032","292.83","294.35","287.38","288.55","98593561.0","6.970000000000027","","","0.9213","1.0659","","19.72","19.95","19.59","19.71","533039.0","0.3599999999999994","66.37","67.56","66.2","67.14","2989456.0","1.3599999999999994","87.74","90.0194","87.64","88.8","81317.0","2.379400000000004","128.91","130.01","126.5","127.9","22799.0","3.509999999999991","171.93","173.88","171.92","173.87","13803437.0"
"2023-03-13","381.81","390.39","380.65","385.36","157789967.0","9.740000000000007","286.73","294.47","285.19","290.69","97123603.0","9.28000000000003","","","0.9118","1.0733","","20.59","21.045","20.54","20.9","1144751.0","0.5050000000000026","64.51","66.82","64.07","65.25","5203858.0","2.75","91.54","92.94","91.18","92.69","213117.0","1.759999999999991","130.96","138.0275","130.96","136.77","121698.0","7.067499999999996","176.66","178.02","176.3","177.86","20554417.0"
"2023-03-14","390.5","393.45","387.05","391.73","149752357.0","6.399999999999977","294.31","297.93","293.45","297.37","73602545.0","4.480000000000018","","","0.9137","1.0722","","20.95","21.09","20.76","20.77","978396.0","0.3299999999999983","64.02","65.32","62.335","62.93","6367406.0","2.9849999999999923","91.11","91.7","90.26","91.12","88480.0","1.4399999999999975","139.26","141.8","137.47","138.5","200077.0","4.3300000000000125","177.35","177.59","176.21","176.83","10019032.0"
"2023-03-15","385.89","389.49","383.71","389.28","172996933.0","5.78000000000003","294.71","299.27","293.24","298.93","83631535.0","6.029999999999973","","","0.9243","1.0535","","21.29","21.35","20.76","20.9","1651599.0","0.5899999999999999","60.26","60.97","57.94","60.02","13746538.0","3.030000000000001","88.51","89.8299","88.13","88.66","96411.0","1.6998999999999995","136.13","136.47","132.61","135.58","46252.0","3.859999999999985","178.86","180.13","177.49","178.21","14546095.0"
"2023-03-16","386.82","396.47","386.29","396.11","143753940.0","10.180000000000009","298.0","307.18","297.19","306.81","98556824.0","9.990000000000007","","","0.9299","1.0622","","21.06","21.06","20.61","20.83","1134622.0","0.4499999999999993","58.72","61.09","58.04","60.05","8449874.0","3.0500000000000043","89.59","90.38","88.99","90.28","44178.0","1.3900000000000006","134.4","134.4","130.0416","131.64","93079.0","4.358400000000017","179.51","179.654","177.87","178.57","10764872.0"
"2023-03-17","393.22","394.4","388.55","389.99","140553411.0","5.849999999999966","306.72","309.15","303.37","305.36","89923732.0","5.779999999999973","","","0.9284","1.0647","","21.1","21.695","21.05","21.52","1727758.0","0.6449999999999996","59.94","60.02","57.83","58.66","9071701.0","2.190000000000005","90.95","91.02","89.01","90.09","57552.0","2.009999999999991","130.87","131.03","127.8231","129.57","32010.0","3.2069000000000045","181.02","184.81","180.77","183.77","24156266.0"
"2023-03-20","390.8","394.17","390.07","393.74","93055783.0","4.100000000000023","304.26","306.3","302.01","305.97","56359491.0","4.2900000000000205","","","0.9267","1.0722","","21.49","21.6699","21.36","21.6","809044.0","0.3098999999999989","58.73","59.865","58.05","59.79","5391627.0","1.8150000000000048","91.11","91.7899","90.22","91.38","47080.0","1.569900000000004","130.35","131.2","128.185","130.22","24873.0","3.0149999999999864","184.19","184.54","182.74","183.84","11845678.0"
"2023-03-21","397.24","399.41","395.58","398.91","91524248.0","3.830000000000041","307.94","310.8","306.395","310.34","49757048.0","4.40500000000003","","","0.9238","1.0769","","21.61","21.61","21.27","21.45","852235.0","0.3399999999999998","60.54","61.32","60.11","61.23","3975147.0","1.2100000000000009","91.31","91.68","89.14","89.95","53352.0","2.5400000000000063","130.4","131.19","128.51","129.73","17238.0","2.680000000000007","182.65","182.73","179.9","180.37","10734493.0"
"2023-03-22","398.73","402.49","392.07","392.11","111746583.0","10.420000000000016","310.27","315.25","305.95","306.12","75791914.0","9.300000000000011","","","0.9237","1.0792","","21.43","22.15","21.43","22.03","1304508.0","0.7199999999999989","61.39","62.67","60.92","61.61","3512773.0","1.75","91.55","91.88","90.37","91.29","87408.0","1.509999999999991","131.39","136.83","131.39","133.27","24906.0","5.440000000000026","180.4","183.94","180.28","183.44","11969561.0"
"2023-03-23","395.09","399.29","390.35","393.17","119351319.0","8.939999999999998","309.92","314.15","307.01","309.75","74575981.0","7.139999999999986","","","0.9145","1.089","","22.07","22.285","21.96","22.22","835785.0","0.3249999999999993","62.51","63.02","60.9","60.99","2635452.0","2.1200000000000045","91.01","91.79","90.72","91.4","28922.0","1.0700000000000074","133.0","134.6","131.795","132.5105","36003.0","2.805000000000007","183.91","186.24","183.5996","185.74","11347149.0"
"2023-03-24","391.841","395.84","389.4","395.75","107770124.0","6.439999999999998","309.32","310.99","306.95","310.89","57245803.0","4.0400000000000205","","","0.9181","1.0762","","22.48","22.52","22.1401","22.18","802387.0","0.3798999999999992","60.31","61.25","59.84","60.96","3722993.0","1.4099999999999966","90.52","90.87","89.69","90.51","164882.0","1.1800000000000068","132.86","132.874","129.7001","132.45","18207.0","3.1739000000000037","185.606","185.99","183.62","183.65","9253075.0"
"2023-03-27","398.12","398.92","395.56","396.49","74010408.0","3.3600000000000136","311.6","312.7","307.89","308.76","50287407.0","4.810000000000002","","","0.9163","1.0789","","22.0","22.17","21.93","22.16","558835.0","0.240000000000002","62.24","64.27","61.86","64.15","8701162.0","2.4099999999999966","90.5","90.61","89.8746","90.34","44109.0","0.7353999999999985","129.82","131.4595","129.7","130.91","15455.0","1.7595000000000027","181.15","182.15","180.69","181.95","6925046.0"
"2023-03-28","395.77","396.49","393.69","395.6","62871680.0","2.800000000000012","308.17","308.2","304.774","307.12","48585917.0","3.425999999999988","","","0.9198","1.0844","","22.08","22.4398","22.06","22.38","553914.0","0.379800000000003","63.76","64.98","63.76","64.55","4149501.0","1.220000000000006","89.02","89.7299","89.0","89.36","107727.0","0.7299000000000007","129.77","131.9","129.55","131.5604","12024.0","2.3499999999999943","182.31","183.62","182.12","183.44","6202597.0"
"2023-03-29","399.925","401.6","398.68","401.35","77497876.0","2.920000000000016","310.88","313.35","310.05","312.72","53274266.0","3.300000000000012","","","0.9195","1.0826","","22.27","22.47","22.25","22.4","399311.0","0.2199999999999988","65.01","65.348","64.0","64.15","2593052.0","1.347999999999999","89.0","89.85","88.5","89.59","47941.0","1.3499999999999943","133.81","134.708","132.3","133.1","14491.0","2.407999999999987","182.49","183.27","182.24","182.53","4996493.0"
"2023-03-30","404.09","404.35","401.76","403.7","69840049.0","2.590000000000032","315.24","316.32","312.8088","315.68","58354808.0","3.511199999999974","","","0.914","1.0899","","22.65","22.92","22.52","22.92","546136.0","0.4000000000000021","64.81","65.54","64.19","65.32","3295127.0","1.3500000000000083","90.49","91.45","90.41","91.2","68943.0","1.0400000000000065","137.45","137.675","134.4","134.4","69298.0","3.2750000000000057","182.75","184.4401","182.55","184.18","6360296.0"
"2023-03-31","404.66","409.7","404.55","409.39","112062624.0","5.149999999999977","315.91","321.17","315.6","320.93","62138097.0","5.569999999999993","","","0.9129","1.0872","","23.01","23.19","22.97","23.11","797023.0","0.2200000000000024","65.92","66.5","65.26","66.44","2730700.0","1.2399999999999949","91.19","92.1","91.07","91.94","96796.0","1.0300000000000011","134.94","136.879","134.605","135.04","96143.0","2.274000000000001","184.11","184.42","182.8","183.22","8003334.0"
"2023-04-03","408.85","411.37","408.44","410.95","67391097.0","2.930000000000007","318.77","320.42","317.4201","320.15","47126839.0","2.999900000000025","","","0.913","1.0891","","22.94","23.21","22.9","23.04","451464.0","0.3100000000000023","69.93","70.7","69.63","70.27","8377861.0","1.0700000000000074","91.06","92.59","90.77","91.78","78741.0","1.8200000000000076","137.67","138.5","134.05","134.96","44266.0","4.449999999999989","183.85","185.035","183.32","184.54","9206635.0"
"2023-04-04","411.62","411.92","407.24","408.67","66601534.0","4.680000000000007","320.6","321.63","317.8251","319.07","45875384.0","3.804899999999975","","","0.9071","1.0951","","23.11","24.015","23.09","23.98","1223761.0","0.9250000000000008","71.13","71.13","69.575","70.27","3592706.0","1.5549999999999926","93.13","94.88","92.1917","94.75","126470.0","2.688299999999998","136.16","136.9825","133.05","134.87","18081.0","3.932499999999976","184.7224","188.23","184.66","187.98","13765361.0"
"2023-04-05","407.91","408.7","405.88","407.6","65200243.0","2.819999999999993","318.1","319.06","314.07","315.92","62795706.0","4.990000000000009","","","0.905","1.0918","","23.84","23.995","23.6401","23.94","754306.0","0.3549000000000006","70.49","70.55","69.6801","70.24","3015038.0","0.8699000000000012","94.16","94.4293","92.16","92.695","62461.0","2.269300000000001","134.93","135.5999","131.01","131.6","18914.0","4.5899","188.34","188.86","186.78","187.83","11440827.0"
"2023-04-06","406.77","409.48","405.678","409.19","63743345.0","3.802000000000021","314.24","318.55","312.82","318.05","46916496.0","5.730000000000018","","","0.904","1.0927","","23.8","23.99","23.58","23.89","484770.0","0.4100000000000001","70.35","70.49","69.77","70.26","2839335.0","0.7199999999999989","93.09","94.0","92.39","93.37","53048.0","1.6099999999999994","133.0","136.248","131.62","135.5","26846.0","4.627999999999986","186.8901","187.26","185.95","186.49","6648428.0"
"2023-04-10","406.61","409.69","405.97","409.61","63681042.0","3.7199999999999696","315.07","317.92","313.25","317.87","45134736.0","4.670000000000016","","","0.9112","1.084","","23.82","23.905","23.74","23.9","608916.0","0.1650000000000027","70.23","70.79","69.62","69.76","2884626.0","1.1700000000000017","92.05","92.69","91.4","92.69","115306.0","1.289999999999992","134.31","134.31","130.01","131.0","19745.0","4.300000000000011","185.18","185.36","184.19","185.11","6408114.0"
"2023-04-11","410.26","411.18","408.92","409.72","59297945.0","2.259999999999991","317.83","317.89","315.31","315.83","40113594.0","2.579999999999984","","","0.904","1.0906","","23.93","24.12","23.865","24.03","452335.0","0.2550000000000025","70.08","71.21","69.97","71.07","3346818.0","1.2399999999999949","92.5","93.1924","92.24","92.64","61981.0","0.9524000000000116","133.0","135.692","132.4425","133.89","47246.0","3.249500000000012","185.905","186.51","185.635","186.28","6031494.0"
"2023-04-12","411.87","412.17","407.44","408.05","86420379.0","4.730000000000018","317.82","318.42","312.565","313.04","62813305.0","5.855000000000018","","","0.8968","1.0987","","24.41","24.505","24.08","24.47","916690.0","0.4250000000000007","71.74","72.65","71.61","72.43","4474082.0","1.0400000000000065","94.55","94.74","93.21","94.105","64789.0","1.5300000000000011","134.5","136.555","133.125","135.63","58054.0","3.430000000000007","187.54","187.66","185.97","187.19","10000948.0"
"2023-04-13","409.18","413.84","407.9922","413.47","85814754.0","5.84779999999995","314.83","319.65","313.63","319.17","54613792.0","6.019999999999982","","","0.8874","1.1054","","24.74","24.915","24.6","24.8","725332.0","0.3149999999999977","72.36","72.63","71.65","71.8","2790907.0","0.9799999999999898","95.58","97.7","95.5246","97.06","106591.0","2.175399999999996","136.72","141.74","135.3884","139.8","102196.0","6.351600000000019","189.76","190.41","188.99","189.72","14060106.0"
"2023-04-14","412.81","415.09","410.06","412.46","78161500.0","5.029999999999973","317.59","320.36","315.61","318.57","56278284.0","4.75","","","0.8955","1.098","","24.91","24.95","24.14","24.35","1140127.0","0.8099999999999987","72.06","72.45","71.34","72.09","3170425.0","1.1099999999999994","96.65","97.32","95.6201","96.52","67109.0","1.6998999999999995","139.07","140.94","137.01","139.21","23985.0","3.930000000000007","188.08","188.4869","185.17","186.36","13272541.0"
"2023-04-17","412.37","413.96","411.085","413.94","65496534.0","2.875","318.15","319.1999","316.04","318.84","42546361.0","3.1598999999999933","","","0.8994","1.0915","","24.34","24.36","23.8","24.03","828875.0","0.5599999999999987","71.66","71.85","70.48","70.84","2973674.0","1.3699999999999903","97.24","97.5","96.53","96.99","126564.0","0.9699999999999988","141.5","146.0","141.5","144.4","58996.0","4.5","185.89","185.93","184.1","185.53","7453033.0"
"2023-04-18","415.58","415.72","412.7802","414.21","63559997.0","2.939800000000048","320.99","321.42","317.64","318.86","46746940.0","3.7800000000000296","","","0.898","1.0958","","23.94","24.3","23.93","24.18","459811.0","0.370000000000001","70.92","71.3601","70.09","70.73","1468754.0","1.2700999999999991","98.7484","100.6499","98.49","100.11","197004.0","2.1599000000000075","149.63","152.45","148.54","150.26","109174.0","3.9099999999999966","185.24","186.99","185.04","186.25","8056928.0"
"2023-04-19","412.22","415.08","412.16","414.14","55227330.0","2.919999999999959","316.41","319.79","316.28","318.71","38960127.0","3.510000000000048","","","0.8984","1.0953","","24.1","24.349","24.09","24.27","602351.0","0.2590000000000003","69.72","69.98","68.86","69.3","3621061.0","1.1200000000000043","99.89","101.35","99.0","100.99","158940.0","2.3499999999999943","149.64","150.5","146.5001","148.84","23640.0","3.9998999999999967","184.3499","185.58","184.28","185.36","7373518.0"
"2023-04-20","411.21","413.7","410.27","411.88","75840359.0","3.430000000000007","315.69","319.27","314.97","316.28","62462142.0","4.2999999999999545","","","0.8944","1.097","","24.27","24.46","24.1","24.22","615477.0","0.3599999999999994","67.86","68.34","67.51","67.6","3486789.0","0.8299999999999983","100.99","101.47","100.5701","100.99","83831.0","0.8999000000000024","149.37","150.8547","145.8374","146.93","28964.0","5.017300000000006","186.14","187.03","185.78","186.09","5789908.0"
"2023-04-21","412.19","412.68","410.17","412.2","73457422.0","2.509999999999991","315.91","317.4","314.1","316.61","59002285.0","3.2999999999999545","","","0.8926","1.0973","","24.21","24.35","23.8985","24.02","1076235.0","0.4515000000000029","68.58","68.72","67.91","68.21","2620317.0","0.8100000000000023","103.95","104.6727","102.9024","103.91","194263.0","1.770300000000006","150.09","150.228","147.59","148.24","18503.0","2.638000000000005","184.98","185.68","183.22","184.25","10698705.0"
"2023-04-24","411.99","413.07","410.6","412.63","64332095.0","2.4699999999999704","316.38","317.7391","313.74","315.95","44043063.0","3.999099999999999","","","0.8887","1.1027","","23.97","24.21","23.86","24.13","658648.0","0.3500000000000014","68.29","69.6","68.11","69.25","1924421.0","1.4899999999999949","100.7","101.3499","100.0755","100.89","112300.0","1.2744","143.84","143.84","140.36","141.62","33524.0","3.4799999999999898","184.07","185.025","183.46","184.81","8303396.0"
"2023-04-25","410.58","411.16","406.02","406.08","97766721.0","5.140000000000043","314.29","314.97","309.89","309.99","57121644.0","5.080000000000041","","","0.8925","1.0968","","23.97","24.05","23.645","24.02","1110095.0","0.4050000000000011","68.54","68.57","67.26","67.62","2262607.0","1.309999999999988","100.12","101.1799","99.01","100.94","86810.0","2.1698999999999984","138.82","140.0402","136.11","137.27","28822.0","3.930199999999985","184.84","186.2204","184.3","185.75","8451933.0"
"2023-04-26","406.72","407.84","403.78","404.36","78319853.0","4.060000000000002","313.44","314.935","311.34","311.87","53431194.0","3.5950000000000277","","","0.8901","1.1052","","24.14","24.142","23.7268","23.85","734281.0","0.4151999999999987","67.18","67.83","65.2","65.36","5631826.0","2.6299999999999955","101.43","101.7571","100.35","100.68","44891.0","1.4070999999999998","139.44","140.95","138.37","140.05","16652.0","2.579999999999984","186.63","186.65","184.3","184.74","7922583.0"
"2023-04-27","407.0","412.69","406.74","412.41","92968369.0","5.949999999999989","315.7","320.86","315.05","320.35","65430392.0","5.810000000000002","","","0.8957","1.1017","","23.6","23.945","23.515","23.89","866847.0","0.4299999999999997","65.83","66.21","65.16","65.81","2752664.0","1.0499999999999972","99.88","100.5","99.17","100.0","53733.0","1.3299999999999983","136.93","139.71","136.3821","138.01","29241.0","3.3279","183.9","184.989","183.38","184.75","9107425.0"
"2023-04-28","411.49","415.94","411.43","415.93","89433137.0","4.509999999999991","320.11","322.65","318.96","322.56","59712635.0","3.6899999999999977","","","0.8911","1.104","","23.91","24.05","23.77","24.02","778174.0","0.2800000000000011","65.85","67.6","65.53","67.5","3043598.0","2.069999999999993","98.91","99.84","98.32","99.41","52082.0","1.5200000000000102","138.6","141.4065","138.6","138.9665","19481.0","2.8065","184.79","185.38","184.17","184.8","6700418.0"
"2023-05-01","415.47","417.62","415.265","415.51","62122254.0","2.355000000000018","322.09","323.63","321.09","322.19","41013386.0","2.5400000000000205","5.06","303.365","0.8961","1.097","","24.74","24.75","23.885","23.92","2844432.0","0.8649999999999984","66.34","66.93","65.62","66.55","2939028.0","1.3100000000000025","100.25","100.46","97.2901","97.61","230116.0","3.1698999999999984","139.88","140.31","133.7","134.25","69178.0","6.610000000000014","186.05","186.22","183.91","183.97","7997658.0"
"2023-05-02","414.77","414.82","407.82","410.84","103998484.0","7.0","322.12","322.45","317.61","319.38","56519407.0","4.839999999999975","","","0.8931","1.0997","","23.69","24.45","23.65","24.39","1874252.0","0.8000000000000007","65.48","65.5016","62.99","63.05","6535707.0","2.5115999999999943","97.0","98.88","96.5739","98.53","197132.0","2.3061000000000007","133.05","134.21","131.8","132.52","34900.0","2.4099999999999966","184.65","187.64","184.515","187.52","13554921.0"
"2023-05-03","411.36","413.87","407.77","408.02","91531769.0","6.100000000000023","319.75","322.47","317.18","317.29","59882070.0","5.2900000000000205","","","0.8871","1.1049","","24.35","24.55","24.19","24.47","1093460.0","0.3599999999999994","61.31","61.39","60.16","60.31","12166711.0","1.230000000000004","97.8","98.36","96.81","97.04","112404.0","1.5499999999999972","133.65","133.65","131.0001","131.69","15307.0","2.6499000000000024","187.61","189.205","186.93","189.11","11133826.0"
"2023-05-04","406.93","407.27","403.74","405.13","94901863.0","3.5299999999999727","317.06","318.23","315.115","316.17","50224520.0","3.115000000000009","","","0.8861","1.1009","","24.48","25.0","24.47","25.0","1381112.0","0.5300000000000011","60.5","61.66","59.78","60.7","4997434.0","1.8799999999999957","97.13","97.64","95.95","97.02","134377.0","1.6899999999999975","131.95","135.85","131.01","134.25","14798.0","4.840000000000003","188.86","191.36","188.81","190.44","14146787.0"
"2023-05-05","408.91","413.72","408.64","412.63","87891791.0","5.080000000000041","318.47","323.76","316.2116","322.89","51806098.0","7.548400000000015","","","0.8913","1.1026","","24.45","24.64","24.15","24.63","828353.0","0.490000000000002","62.73","63.34","62.61","63.03","4700048.0","0.730000000000004","96.55","98.222","96.55","97.94","113442.0","1.671999999999997","135.0","138.775","135.0","138.5","21643.0","3.7750000000000057","186.56","187.58","185.77","187.46","12508113.0"
"2023-05-08","412.97","413.24","411.28","412.74","50046768.0","1.9600000000000364","322.42","324.04","321.315","323.69","36465796.0","2.7250000000000227","","","0.8894","1.102","","24.56","24.6465","24.47","24.54","332527.0","0.1765000000000007","64.75","64.89","64.045","64.26","3454600.0","0.8449999999999989","99.97","100.3299","98.9701","99.1","112029.0","1.3597999999999928","143.5","146.115","143.21","143.9396","36134.0","2.905000000000001","187.82","188.67","187.49","187.69","6075441.0"
"2023-05-09","411.13","412.09","410.6894","410.93","49220119.0","1.4005999999999972","322.0","322.88","321.32","321.64","31768800.0","1.5600000000000025","","","0.8916","1.0953","","24.45","24.63","24.4099","24.54","450912.0","0.2200999999999986","63.84","65.1499","63.1","64.87","5831528.0","2.049900000000001","100.43","102.4","100.14","102.11","111607.0","2.260000000000005","145.0","146.9681","144.2001","145.0677","35082.0","2.7680000000000007","188.12","189.33","188.07","189.02","7098810.0"
"2023-05-10","413.88","414.535","408.87","412.85","96142922.0","5.6650000000000205","324.12","326.01","321.6","325.14","60446623.0","4.409999999999968","","","0.8911","1.0966","","24.66","24.7","24.2","24.37","580744.0","0.5","64.8","64.8","63.59","64.39","2683676.0","1.2099999999999935","102.68","103.18","101.66","103.18","114001.0","1.5200000000000102","148.36","149.55","147.16","148.3383","40238.0","2.390000000000015","188.975","189.64","187.82","188.75","9392097.0"
"2023-05-11","411.95","412.43","409.97","412.13","70157064.0","2.4599999999999795","325.7","326.75","324.12","326.2","44278548.0","2.6299999999999955","","","0.8953","1.0916","","23.64","23.72","23.16","23.19","949285.0","0.5599999999999987","63.26","63.615","62.62","63.25","4023257.0","0.9950000000000044","102.65","102.68","100.4801","101.1","93051.0","2.1999000000000137","148.61","148.61","142.0","143.06","31892.0","6.610000000000014","188.44","188.81","186.86","187.13","8245523.0"
"2023-05-12","413.42","413.64","409.07","411.59","70481548.0","4.569999999999993","326.74","327.17","322.94","325.03","48432836.0","4.230000000000018","","","0.8971","1.0856","","23.03","23.17","22.89","23.0","639782.0","0.2800000000000011","63.21","63.5","61.94","62.07","4070771.0","1.5600000000000025","99.46","100.06","97.75","97.85","198321.0","2.3100000000000023","143.0","143.0","139.0001","139.22","14798.0","3.9998999999999967","187.43","187.92","186.58","186.81","7087462.0"
